Compound,Type,Label,n,criterion,t_RP,p_Label,A1,A2,B1,B2,X1,X2,cnA1,cnA2,cnB1,cnB2,cnX,rA,rB,rX,nA,nB,nX,xA,xB,xX,iA,iB,iX,vA,vB,vX,Source,train,Substance,fold_1,fold_2,fold_3,fold_4,fold_5,rf_label,"cand_(((self.df[""vX""]/self.df[""rA""]))**2/(self.df[""iB""]-self.df[""iX""]))","cand_((self.df[""vX""]/self.df[""rA""])/np.sqrt((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rB""])**-1+(np.exp(self.df[""rX""])/self.df[""rA""]))","cand_(np.sqrt((self.df[""rB""]/self.df[""rX""]))-(self.df[""rX""]/self.df[""rA""]))","cand_(((self.df[""iB""]/self.df[""rA""])*np.exp(self.df[""rX""]))/self.df[""vX""])","cand_(np.exp((self.df[""rB""]+self.df[""rX""]))/(self.df[""rA""]*self.df[""rB""]))","cand_(((self.df[""iB""]/self.df[""rA""])*np.log(self.df[""xX""]))/self.df[""xX""])","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""xB""])/self.df[""rB""]))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])*np.exp((self.df[""iB""]/self.df[""vX""])))","cand_((self.df[""nX""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""rB""])/self.df[""rB""]))","cand_((self.df[""nB""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((np.log(self.df[""rA""])/self.df[""iB""])*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""rA""])**2/self.df[""rX""])*np.log((self.df[""iB""]/self.df[""iX""])))","cand_((self.df[""xA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""iA""]-self.df[""iX""])+(self.df[""iB""]/self.df[""xX""]))/self.df[""rA""])","cand_((np.exp(-self.df[""rX""])-np.exp(-self.df[""rB""]))-(self.df[""rX""]/self.df[""rA""]))","cand_((self.df[""rA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rA""]/self.df[""rX""])+(np.log(self.df[""rB""])/np.exp(self.df[""nA""])))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.log(self.df[""iA""])))","cand_((self.df[""rB""]/(self.df[""rA""])**2)+(np.log(self.df[""rX""])/self.df[""rB""]))","cand_(np.exp((self.df[""rX""]/self.df[""rA""]))*(self.df[""iB""]/np.sqrt(self.df[""iX""])))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.sqrt(self.df[""nA""])))","cand_((self.df[""rA""]/(self.df[""iB""]*self.df[""vX""]))*np.exp(np.sqrt(self.df[""iX""])))","cand_((self.df[""iB""]/(self.df[""rA""]*self.df[""xX""]))-(self.df[""iX""]/self.df[""rX""]))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.sqrt(self.df[""iA""])))","cand_((self.df[""rX""]/self.df[""rA""])+(np.exp(-self.df[""rB""])/np.log(self.df[""iA""])))","cand_(np.exp((self.df[""rX""]/self.df[""rA""]))*(self.df[""rX""]/np.sqrt(self.df[""rB""])))","cand_(((self.df[""iB""]-self.df[""iX""]))**2*(self.df[""nA""]*np.log(self.df[""rA""])))","cand_(((self.df[""rX""]/self.df[""rA""])*np.sqrt(self.df[""rX""]))-np.sqrt(self.df[""rB""]))","cand_((self.df[""iB""]/np.log(self.df[""iX""]))*np.exp((self.df[""rX""]/self.df[""rA""])))","cand_(((self.df[""iB""]*self.df[""vX""])/self.df[""rA""])/np.exp(np.sqrt(self.df[""iX""])))","cand_((self.df[""nA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rX""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""iX""]*self.df[""rA""]))**2*(np.sqrt(self.df[""nA""])/self.df[""iB""]))","cand_((np.exp(self.df[""rA""]))**2*((self.df[""iB""]/self.df[""nA""])-self.df[""iX""]))","cand_(np.sqrt((self.df[""iX""]-self.df[""iB""]))/np.exp((self.df[""rA""])**-1))","cand_((self.df[""iB""]+(self.df[""iB""]/self.df[""xX""]))/(self.df[""rA""]*self.df[""xX""]))","cand_(((self.df[""rX""]/self.df[""rA""]))**2+np.sqrt((self.df[""rX""]/self.df[""rB""])))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""xA""])/self.df[""rB""]))","cand_((np.log(self.df[""rA""])/self.df[""iX""])*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rX""]/(self.df[""rA""])**2)/np.log((self.df[""iB""]/self.df[""iX""])))","cand_(((self.df[""iB""]/self.df[""nA""])-self.df[""iX""])/(self.df[""nX""]/self.df[""rA""]))","cand_((self.df[""iB""]/(self.df[""rA""]*self.df[""xX""]))/(np.exp(self.df[""xX""]))**2)"
Mn2GeSe4,Olivine,0,1,1.83,2.237630469,0,Mn,Mn,Ge,Ge,Se,Se,9,9,6,6,6,0.96,0.53,1.98,2.0,4.0,-2.0,0.1352844,0.1895892,0.2240328,7.434018,7.899435,9.752392,7.0,4.0,6.0,Handbook,True,Mn2GeSe4,,,fold_test,,,train,-21.081169179856847,4.5914234372204055,9.431316395706244,-1.5451251188192767,9.932912748782185,24.184217886223287,-54.9457349469192,9.105465298616743,28.14569731802025,0.520778703466418,8.655099357363516,-1.041557406932836,-0.03296303491746042,-0.09808121033344405,-0.03522661721561614,34.31437263005686,-2.513035732367462,-0.24997377766388065,0.39892705402759154,-3.4257300028440483,1.863948776699789,19.896323059944233,-2.4150315293744606,0.460017521768819,31.80389504167301,-4.656071183993924,2.355912492397204,21.392405608248353,-0.2803205250935518,2.1741837624626954,27.281460271780134,2.173830240541464,-0.520778703466418,-0.5155709164317538,15.692196331242162,-39.57980177531247,0.4803331775587522,200.67563174554584,6.186740711769495,9.192575758374055,-0.026700049765555876,-10.195632747600962,2.78528376,23.465011555980084
LuNaSiO4,Olivine,0,1,1.83,1.99481203,0,Lu,Na,Si,Si,O,O,9,9,6,6,6,1.136,0.4,1.4,2.0,4.0,-2.0,0.159432,0.178503,0.304575,5.28247385,8.151683,13.618054,9.0,4.0,6.0,Handbook,True,LuNaSiO4,fold_test,,,,,train,-5.103248708128303,2.259037119688011,6.069718280673129,-0.6978718823723344,4.849868637225396,13.313484736824263,-28.008983412751473,5.6610221489455945,13.889046571288032,-60.339306089251735,5.245518395762227,120.67861217850347,3.7010336447854835,-0.47303315549191477,4.810008124210791,16.222309532602434,-1.6561174482912162,34.27272585869498,0.6874221057032995,-11.741188045830365,1.1511389331519213,7.575509190484078,-9.976329032198803,0.9303394143214211,13.832786686777487,-16.213412957788346,1.635135445854092,7.591369187552325,7.6205050903102745,0.8257331468993282,10.705243552132384,1.0748765285080268,60.339306089251735,42.23751426247622,41.51972629295059,-92.54781008844816,0.969500575713845,100.91355299706579,3.389624567221528,5.701288140986611,2.21541587693997,-2.114016720371501,5.4199767,12.81221490641126
LiTmSiO4,Olivine,0,1,1.83,2.035404561,0,Li,Tm,Si,Si,O,O,9,9,6,6,6,0.986,0.4,1.4,2.0,4.0,-2.0,0.1609087,0.178503,0.304575,5.788012381,8.151683,13.618054,8.0,4.0,6.0,Handbook,True,LiTmSiO4,,,,fold_test,,train,-6.77406823813793,2.602704024305862,6.6127788710392235,-0.8853558123211958,5.587678267634939,15.338862739383734,-32.26998494613151,6.204082739311689,16.001984690652336,6.671611339657864,5.7885789861283214,-13.343222679315728,-0.40921680465603627,-0.35635983500655377,-0.5367601537848026,19.202923083201178,-1.8436013782400775,-3.289104390451327,0.5802792485604424,-9.330936728192142,1.2526202600972351,9.137661496461114,-7.5156739577554275,0.8074953015148955,17.416960335157135,-12.785498314742203,1.801655415119995,9.156791997249966,-0.8425858941637852,1.0475671244246327,12.912781089281195,1.2383972985650287,-6.671611339657864,-4.670127937760504,31.27891277702635,-68.56110399771372,0.8479858723490983,116.26551339215693,3.8868830692535656,6.241203365092735,-0.24495465136420608,-2.8061523824131562,4.7043107625000005,14.761334821179705
LiScSiO4,Olivine,0,1,1.83,2.070572771,0,Li,Sc,Si,Si,O,O,9,9,6,6,6,0.895,0.4,1.4,2.0,4.0,-2.0,0.11223815,0.178503,0.304575,5.976602381,8.151683,13.618054,2.0,4.0,6.0,Handbook,True,LiScSiO4,,fold_test,,,,train,-8.221618607215433,2.867336500520201,7.030949683625335,-1.029723326231017,6.15581091831067,16.89845660450543,-35.5510672143974,6.6222535518978,17.629002128472855,52.49281707026256,6.206749798714433,-104.98563414052512,-3.2197533362290067,-0.2936168600118955,-2.9458483381273446,21.366114145292023,-1.9879688921498988,-23.490535638942497,0.5152792485604425,-7.828468312035086,1.3405407863035081,10.556819116362814,-6.192416685535675,0.7329698730789366,20.176867486553,-10.704647139783662,1.9391761482541907,10.57892074887695,-6.629538945922978,1.218385070500282,14.918247332922753,1.364312554620244,-52.49281707026256,-36.74497194918379,25.77174881116311,-57.152628192876776,0.7648994007522477,128.08692313370585,4.317693647664303,6.765528099154009,-1.9273244573072832,-3.4057989720327586,4.270140093750001,16.262207970595743
LiInSiO4,Olivine,0,1,1.83,2.05986461,0,Li,In,Si,Si,O,O,9,9,6,6,6,0.92,0.4,1.4,2.0,4.0,-2.0,0.1346615,0.178503,0.304575,5.589034981,8.151683,13.618054,2.0,4.0,6.0,Handbook,True,LiInSiO4,,,fold_test,,,train,-7.780862529353429,2.7894197477886737,6.907826050918124,-0.9872166466099337,5.988533447704401,16.43925941416561,-34.585005605310506,6.499129919190589,17.14995315759044,39.45617926183623,6.083626166007222,-78.91235852367247,-2.420124731410448,-0.3102491311932441,-2.65661414183388,20.364244304387352,-1.9454622125288155,-18.14984246044467,0.5331363914175854,-7.9617187395862885,1.3137703836135237,10.11748720614483,-6.543193386769946,0.7534438918800243,19.36425746168549,-10.938132308111918,1.9112774032294497,10.138669058531605,-4.9830870521492,1.1680904889096855,14.297410504552865,1.3272388438968676,-39.45617926183623,-27.619325483285365,27.23161972943224,-60.082906101096846,0.7884793656245102,124.60630022246383,4.186518674483379,6.592855337383016,-1.4486717141023318,-3.2232161171698257,4.389417750000001,15.820300145307813
NaYbGeO4,Olivine,0,1,1.83,1.841036839,0,Na,Yb,Ge,Ge,O,O,9,9,6,6,6,1.141,0.53,1.4,2.0,4.0,-2.0,0.157202,0.1895892,0.304575,5.69661835,7.899435,13.618054,8.5,4.0,6.0,Handbook,True,NaYbGeO4,,,,,fold_test,train,-4.835485096266597,2.198973646105518,5.4408677962523395,-0.6117122802490166,4.67919786007766,11.392704581517854,-27.02332476429225,5.1150166991628385,13.258878839645579,-80.32600410429485,4.664650757909614,160.6520082085897,5.084287933522768,-0.5064365208125042,6.31370424860168,15.788336074977106,-1.5690018707674234,45.825985341500214,0.7290785691791067,-12.953285331217117,1.0419565372336674,7.301551769745125,-10.528765414816304,0.9642729549840446,13.00369246410945,-17.769328407917016,1.5652973286077112,6.559440028936346,8.627278403826768,0.7237877308509947,10.318103778662305,1.0370507591562044,80.32600410429485,56.228202873006396,43.22354279432796,-94.7134736989553,0.9954498654016862,97.36232392200331,3.1307860555669156,5.166398788769891,2.949246790484707,-1.9745811348590037,5.515785973250001,12.361342761488174
MgMnSiO4,Olivine,0,1,1.83,2.057826502,0,Mg,Mn,Si,Si,O,O,9,9,6,6,6,0.925,0.4,1.4,2.0,4.0,-2.0,0.1284642,0.178503,0.304575,7.5401265,8.151683,13.618054,4.5,4.0,6.0,Handbook,True,MgMnSiO4,,,,fold_test,,train,-7.696972441016497,2.774341803206032,6.883999964156405,-0.9789910296886646,5.9561629966357295,16.350398552467414,-34.39805962906559,6.47530383242887,17.05725070808995,36.89140321106687,6.059800079245503,-73.78280642213375,-2.2628089936192852,-0.3136305681441629,-2.3696123001935683,22.363455436796066,-1.9372365956075464,-17.06227398511843,0.536707819989014,-9.448988298160467,1.3086751131016077,10.034605974130328,-6.614508319417575,0.7575386956402418,19.207006440657068,-12.843159769158387,1.84531586938188,10.055614307343182,-4.6591706829174475,1.1583578077153969,14.180287846219803,1.3200645798758037,-36.89140321106687,-25.82398224774681,27.52841993265059,-60.68674934631523,0.793125665510805,123.93275265369374,4.161551848974991,6.582612579125162,-1.3545034852654743,-3.18846471476703,4.413273281250001,15.73478500938723
NaYGeO4,Olivine,0,1,1.83,1.834929291,0,Na,Y,Ge,Ge,O,O,9,9,6,6,6,1.1575,0.53,1.4,2.0,4.0,-2.0,0.1074563,0.1895892,0.304575,5.67816835,7.899435,13.618054,2.0,4.0,6.0,Handbook,True,NaYGeO4,,,,,fold_test,train,-4.698609349383655,2.167627585491487,5.390204951184119,-0.5942216549591627,4.612496551489081,11.230303177116088,-26.638111063548564,5.064353854094618,13.069875383184108,-89.06922726673115,4.613987912841393,178.1384545334623,5.637696067296657,-0.5211895832359855,4.785524802971022,15.547336035895361,-1.5515112454775695,51.548815280620644,0.740864283464821,-13.305773859469063,1.030432861378531,7.174953433157781,-10.83548013033044,0.9782173053409569,12.679667047928687,-18.25733122274893,1.5484386536607948,6.4457088355140515,9.566329477140291,0.7030925439167798,10.139202797568553,1.022267746174712,89.06922726673115,62.3484590867118,44.48269295195418,-97.89116181497243,1.0079643337196984,95.97443766307195,3.0881701976875435,5.197970553547082,3.270262669935482,-1.9186876180278865,5.595549749375,12.185133555816853
NaTbGeO4,Olivine,0,1,1.83,1.831353114,0,Na,Tb,Ge,Ge,O,O,9,9,6,6,6,1.1675,0.53,1.4,2.0,4.0,-2.0,0.1460385,0.1895892,0.304575,5.50143835,7.899435,13.618054,6.0,4.0,6.0,Handbook,True,NaTbGeO4,,,,fold_test,,train,-4.6184639647943015,2.1490611821896324,5.360197135352394,-0.5838618841690913,4.572989086379966,11.134112143479118,-26.409947371355425,5.034346038262893,12.957927842428784,-94.3076963845403,4.583980097009668,188.6153927690806,5.96926845936072,-0.5302339191690629,6.886277259226843,15.262793543082553,-1.5411514746874981,55.0521177644754,0.7480071406076781,-13.290207569482561,1.0236853589588162,7.10100625940907,-11.023510984067824,0.9866684267693885,12.487745433568941,-18.282815078740608,1.5443643861139984,6.379277470400147,10.128958379114664,0.6908346978110423,10.034705200764604,1.0135117055222518,94.3076963845403,66.01538746917821,45.25461248220935,-99.86869446041088,1.0154507698030177,95.15238680514413,3.063217169871239,5.10382814243449,3.4625981210142176,-1.8859600712966724,5.643891431875,12.080764103518634
NaSmGeO4,Olivine,0,1,1.83,1.824974086,1,Na,Sm,Ge,Ge,O,O,9,9,6,6,6,1.186,0.53,1.4,2.0,4.0,-2.0,0.139341,0.1895892,0.304575,5.39139335,7.899435,13.618054,4.5,4.0,6.0,Handbook,True,NaSmGeO4,,,,,fold_test,train,-4.4755041053811135,2.115538726986843,5.30601670817983,-0.5651568637849523,4.501656625926316,10.96043501476549,-25.997987821296345,4.980165611090329,12.755801649271167,-103.88164601070545,4.529799669837104,207.7632920214109,6.5752579779886435,-0.5471710428439966,7.237486218388853,14.931927876516765,-1.5224464543033591,61.60181608434833,0.7612214263219639,-13.55220271507275,1.0116494569258405,6.969416325454614,-11.375632118003836,1.002303001411987,12.141222544066752,-18.677169074284947,1.5297995726410198,6.261062013274644,11.157232221068712,0.6687026192236282,9.848750401348482,0.9977022902168879,103.88164601070545,72.71715220749381,46.7001687560772,-103.63304724178667,1.0291089707790453,93.66813793845344,3.0187070415983484,5.060604125708678,3.814114924595887,-1.8275820935303206,5.7333235445,11.892320481330527
MnZnGeO4,Olivine,0,1,1.83,1.950049542,0,Mn,Zn,Ge,Ge,O,O,9,9,6,6,6,0.93,0.53,1.4,2.0,4.0,-2.0,0.1452181,0.1895892,0.304575,8.4141085,7.899435,13.618054,9.5,4.0,6.0,Handbook,True,MnZnGeO4,fold_test,,,,,train,-7.278559570600823,2.697880570114404,6.247222524706182,-0.8900947593043632,5.740822320804958,13.977500997324592,-33.154423178556414,5.921371427616682,16.267076081758713,44.19324997602564,5.471005486363457,-88.38649995205128,-2.7972411935806574,-0.33644929671047885,-3.2088298971717446,22.292453345751486,-1.84738434982277,-20.549861238851925,0.578364283464821,-10.534605775442847,1.2476408821473242,9.64528674490316,-6.994747759030681,0.7859542928441382,18.160912239760698,-14.34700051677209,1.7817283978201128,8.664963552986684,-4.746501153201249,1.0531743221126924,13.63012586190849,1.272338619566913,-44.19324997602564,-30.93527498321795,28.715406525492163,-62.10684869360047,0.8159475966543438,119.45205547850082,3.8914300480777975,5.992191680028144,-1.622597838722979,-2.9722160509092084,4.4957764725,15.165905474040866
MnNiGeS4,Olivine,0,1,1.83,2.27595825,0,Mn,Ni,Ge,Ge,S,S,9,9,6,6,6,0.825,0.53,1.84,2.0,4.0,-2.0,0.1412456,0.1895892,0.23596,7.5369475,7.899435,10.36001,8.5,4.0,6.0,Handbook,True,MnNiGeS4,,,,,fold_test,train,-21.496016981181665,4.636379727889171,9.51896004195341,-1.6936062087539647,10.048301963230932,24.465162456514705,-58.60016658324093,9.193108944863909,28.472661823375116,4.505943670920523,8.742743003610684,-9.011887341841046,-0.2852067059809039,-0.10030413687618747,-0.3182223586826859,37.157325959202126,-2.660090573874465,-1.8587017642547157,0.3624481343964979,-3.3826462546474247,1.9291971299533135,22.83096359811881,-2.368424266225749,0.43507986872037435,34.94877968120477,-4.597717141733094,2.5217179922245023,23.511924973922397,-2.329404058465205,2.297319233847826,31.43174663846781,2.298428568853641,-4.505943670920523,-4.145468177246881,13.078177104542606,-33.37826373382228,0.46676765079933225,212.55421523083908,6.837500949715259,9.270424262545731,-0.21746811397481872,-9.96967853114943,2.6442456562500003,25.31345595868704
MgMnGeO4,Olivine,0,1,1.83,1.953570139,0,Mg,Mn,Ge,Ge,O,O,9,9,6,6,6,0.925,0.53,1.4,2.0,4.0,-2.0,0.1284642,0.1895892,0.304575,7.5401265,7.899435,13.618054,4.5,4.0,6.0,Handbook,True,MgMnGeO4,fold_test,,,,,train,-7.357459369014056,2.7124637083312386,6.270792416986593,-0.8982319287318553,5.771853792809309,14.05305505676959,-33.33363627681888,5.944941319897092,16.355006222741192,47.47610579560866,5.494575378643868,-94.95221159121732,-3.005031739333804,-0.332841287429649,-3.0494899750741147,21.468107688160952,-1.855521519250262,-21.957698930469007,0.5747928548933925,-9.885015856523115,1.2542835176956606,9.724092269443526,-6.919737601249423,0.7817287321299223,18.31165869202195,-13.435812804499504,1.8048676461702042,8.735759478082132,-5.099090721560611,1.0628023508210211,13.741488981171535,1.2792161256186259,-47.47610579560866,-33.23327405692606,28.407468734390363,-61.488875223783864,0.8112188495882077,120.09774226487109,3.9159952663320223,6.043330239604524,-1.7431310595334935,-3.0044349597444846,4.471605631250001,15.247883341468112
LuNaGeO4,Olivine,0,1,1.83,1.842940356,0,Lu,Na,Ge,Ge,O,O,9,9,6,6,6,1.136,0.53,1.4,2.0,4.0,-2.0,0.159432,0.1895892,0.304575,5.28247385,7.899435,13.618054,9.0,4.0,6.0,Handbook,True,LuNaGeO4,fold_test,,,,,train,-4.878144661132351,2.208652227294363,5.456510733503317,-0.6171127814155252,4.6997929210815235,11.442848527739326,-27.14226545427594,5.130659636413817,13.317236581017259,-77.65156730789707,4.680293695160592,155.30313461579414,4.915007675099362,-0.5020077137330166,6.190072339516322,15.493263170377537,-1.574402371933932,44.10609023088553,0.7255071406076781,-12.282990130281753,1.045548079262326,7.341090476915207,-10.436690951599093,0.9600473942698288,13.103740324552591,-16.96158775085969,1.5860394680879286,6.594960119279126,8.3400350500306,0.7301776900049523,10.373977447263204,1.0416152431313637,77.65156730789707,54.356097115527945,42.845551230803004,-93.77105888945688,0.9916173135050007,97.79085527729383,3.1440679845785593,5.17845025072104,2.8510522615014255,-1.9920012634145128,5.491615132,12.415750079980642
LiYGeO4,Olivine,0,1,1.83,1.907581895,0,Li,Y,Ge,Ge,O,O,9,9,6,6,6,0.9975,0.53,1.4,2.0,4.0,-2.0,0.1133958,0.1895892,0.304575,5.80448738,7.899435,13.618054,2.0,4.0,6.0,Handbook,True,LiYGeO4,,fold_test,,,,train,-6.326820733651323,2.5153172232645575,5.95215582811307,-0.7882271871481664,5.352345622404623,13.031655065174808,-30.910890783015,5.62630473102357,15.166296497278802,1.5243269029223454,5.175938789770345,-3.048653805844691,-0.09648328664786439,-0.38706110883920786,-0.08642613430920085,18.167779941402387,-1.7455167776665732,-0.7602580428325197,0.6265785691791068,-10.00672053651249,1.167513247372625,8.711132485078968,-8.04696235103367,0.8429993624860515,16.27374800656529,-13.708783167759888,1.738203695267426,7.825754431648619,-0.16371774889834148,0.932642985275349,12.310036529927771,1.1862405174909565,-1.5243269029223454,-1.0670288320456416,33.035043316170054,-71.08357288996712,0.8775313530346388,111.36883367920377,3.5951089836279664,5.749886433839391,-0.05596713388426662,-2.5835713719701507,4.822082829375001,14.139641193842612
NaTmGeO4,Olivine,0,1,1.83,1.839158182,0,Na,Tm,Ge,Ge,O,O,9,9,6,6,6,1.146,0.53,1.4,2.0,4.0,-2.0,0.1549692,0.1895892,0.304575,5.66169335,7.899435,13.618054,8.0,4.0,6.0,Handbook,True,NaTmGeO4,fold_test,,,,,train,-4.7933826836897255,2.1893795202499096,5.4253613593264145,-0.6063589038745375,4.658782511648003,11.342998191546135,-26.905421951184522,5.0995102622369135,13.2010303281288,-82.98874678028461,4.649144320983688,165.97749356056923,5.252828004805699,-0.5108847780767939,6.430349848771641,15.688975969937943,-1.5636484943929443,47.55255190510307,0.7326499977505352,-13.02087336888989,1.038411902290634,7.262568254818997,-10.621244245460902,0.9684985156982604,12.904517621645747,-17.870371039500824,1.5611439507894174,6.5244187024650815,8.913265770429584,0.7174535305029189,10.263014673585829,1.032526104884144,82.98874678028461,58.09212274619922,43.60319439985344,-95.66535993475173,0.9992635935780082,96.93753193281482,3.1176775942681507,5.154496369660941,3.047011958547257,-1.9573885206845691,5.5399568145,12.307410201446777
Ca2SiS4,Olivine,0,1,1.83,2.259670568,0,Ca,Ca,Si,Si,S,S,9,9,6,6,6,1.18,0.4,1.84,2.0,4.0,-2.0,0.1154119,0.178503,0.23596,6.1131552,8.151683,10.36001,2.0,4.0,6.0,Handbook,True,Ca2SiS4,,fold_test,,,,train,-11.707794847147301,3.4216655077823286,7.836049373751405,-1.0930696297781481,7.249630494528329,19.901125608988952,-42.27874084605074,7.42735324202387,20.761480999769663,-3.01252119400366,7.011849488840503,6.02504238800732,0.18477909371620926,-0.18141215841584482,0.1738403973951155,25.67799175022483,-2.0708246538270236,1.7773875044621594,0.5172978821008151,-5.566885161857924,1.8116877009568608,12.04403891710939,-4.348529241425551,0.6030395483362673,23.64658102435895,-7.602564403191082,1.929573973068297,13.835433847739868,1.614331218467691,1.4827117847375941,16.58121778870608,1.6582660337268282,3.01252119400366,2.771519498483367,25.926988738480233,-66.55532350241361,0.6367742897006191,153.35322586011887,4.576246264353468,7.563547038244112,0.145391809177967,-5.512309697058643,3.707659415,18.263105837335974
Cr2BeO4,Olivine,0,1,1.83,2.299229805,0,Cr,Cr,Be,Be,O,O,9,9,6,6,6,0.615,0.45,1.4,3.0,2.0,-2.0,0.1313053,0.144986,0.304575,6.76651,9.322699,13.618054,6.0,2.0,6.0,Handbook,True,Cr2BeO4,,,,fold_test,,train,-22.159155557404272,4.707351225201309,8.816043306522506,-1.7094760547138015,10.24536820479753,22.98037767877807,-59.169097056178444,8.516119758761656,31.184344119742377,71.32373588115428,8.01077253234867,-71.32373588115428,-3.825272910835922,-0.10237584475479586,-4.682592268497864,38.62981129215774,-2.667453951907809,-21.932048783454942,0.3995303570218546,-3.1062319058219443,1.9374840766214012,24.6105875135852,-2.8139081794407383,0.44039646572968355,40.04335181480583,-4.226021074800516,2.609912830006422,20.33104135605407,-26.907570930173314,2.0226793453970426,34.77816826160598,2.2706812561338823,-106.98560382173142,-49.926615116807994,13.031646790937966,-35.95879084600834,0.4076896087274863,213.18031160134248,6.945934808870213,8.542598863594192,-2.618719821538168,-9.767929167228234,3.2319749575000003,27.06585869721121
Er2ZnS4,Olivine,0,1,1.83,2.062387832,0,Er,Er,Zn,Zn,S,S,9,9,6,6,6,1.062,0.74,1.84,3.0,2.0,-2.0,0.212261,0.1551518,0.23596,6.1077,9.394199,10.36001,14.0,12.0,6.0,Handbook,True,Er2ZnS4,fold_test,,,,,train,-33.04922804710525,5.748845801298314,7.280295099964022,-1.0984082052380522,9.282946239045568,16.792815900211682,-54.136728571842,7.086085888513296,28.376062229835565,-0.316038751734679,6.573692283100555,0.316038751734679,0.01682095257587576,-0.05998464730503561,0.033541350740977346,33.48433698424419,-2.050876527078897,0.16781657717111453,0.5621827732031331,-1.9711144125868207,1.4801266378884819,16.505535471049853,-1.8866954769293343,0.47095111685949875,31.857955147267205,-2.6920308313548182,1.9962443985662635,12.096282278458267,0.16833309320079753,1.4899533808193706,22.723430258590994,2.1233626255489595,0.4740581276020185,0.29075565159590466,22.318769878468483,-60.46391914143663,0.383270932728468,196.36445641169402,4.578693278353943,7.0218539990610225,0.015252820785630464,-16.670932395664043,3.838392087000001,23.38538905864876
Ca2SnS4,Olivine,0,1,1.83,1.974920769,0,Ca,Ca,Sn,Sn,S,S,9,9,6,6,6,1.18,0.69,1.84,2.0,4.0,-2.0,0.1154119,0.178052,0.23596,6.1131552,7.343917,10.36001,2.0,4.0,6.0,Handbook,True,Ca2SnS4,,fold_test,,,,train,-8.572228864102089,2.927836891649207,6.785324736070246,-0.9469495982025107,6.531250618122049,15.418209453043767,-38.08925882396388,6.548946335511221,18.146391548480587,-6.756758979243038,6.062971212977573,13.513517958486077,0.46002419276001066,-0.2603794436599288,0.3899051958182498,22.776875215103967,-1.90208067685744,3.9864877977533926,0.5910863394062384,-7.603150877783747,1.379265476275905,10.850571857617775,-5.939142439212541,0.6693685719079381,20.745464489238092,-10.383444697508022,1.8363680708045251,10.534119299841645,3.011309110294863,1.2845049304794627,14.938152918750765,1.4939452522392036,6.756758979243038,6.216218260903595,28.778728482451633,-70.83282874787692,0.7441769142009473,138.15715876083092,4.064478367256199,6.627352367660221,0.3260980915676258,-3.8405489540336375,3.9459503849999997,16.45337943484933
Cd2GeO4,Olivine,0,1,1.83,1.857420871,0,Cd,Cd,Ge,Ge,O,O,9,9,6,6,6,1.1,0.53,1.4,2.0,4.0,-2.0,0.1504066,0.1895892,0.304575,8.993822,7.899435,13.618054,12.0,4.0,6.0,Handbook,True,Cd2GeO4,,,,,fold_test,train,-5.202666258357564,2.2809353910967234,5.5733378772344375,-0.6574456879456144,4.853604325771464,11.817341752283518,-28.030557778234055,5.247486780144937,13.753073414577822,-58.040876238274066,4.797120838891712,116.08175247654813,3.6737359215104664,-0.4706944722160705,4.3648654280097965,19.37426828322625,-1.6147352784640212,31.92248193105074,0.6997928548933925,-15.199007657176969,1.0728698055694177,7.643230120422338,-9.785691742891808,0.9296233571274752,13.850934127382098,-20.751460938533853,1.540696685152974,6.866391033480315,6.233781994925239,0.7779002285882138,10.80094260421414,1.0757044692702082,58.040876238274066,40.62861336679184,40.17301641327958,-87.25686742957166,0.9634571766280686,100.99128326818706,3.2451068214878034,5.309862563460579,2.1310268059692694,-2.1245203821746896,5.317585075,12.822083718961823
