Descriptor,Accuracy_test,Accuracy_avg_fold_test,Num_features,Num_operators,Num_total,Unitless
(exp((rA-rX))*sqrt(sqrt(rA))),0.852941176,0.789890351,3,5,8,
(exp((rA/rX))+exp(-(rA+rX))),0.852941176,0.789890351,4,6,9,
(((rA/rX)-xX)/sqrt(rX)),0.852941176,0.789890351,4,4,8,
(sqrt(rX)/((rA/rX)-xX)),0.852941176,0.789890351,4,4,8,
(((rX/rA))^2+(xX/log(xX))),0.852941176,0.789890351,4,5,9,
((rA/rX)/((rX/rA)-xX)),0.852941176,0.789890351,5,4,9,
(exp((rX-rA))/sqrt(sqrt(rA))),0.852941176,0.789890351,3,5,8,
(((rA-rX))^2/(xX*(rA)^2)),0.852941176,0.789890351,4,5,9,
(exp(-(xX)^2)/((rX/rA)-xX)),0.852941176,0.789890351,4,6,9,
(sqrt(exp(-xX))/((rX/rA)-xX)),0.852941176,0.789890351,4,6,9,
(((rX/rA))^2/exp(sqrt(xX))),0.852941176,0.789890351,3,5,8,
((rA/rX)+((xX)^2/exp(rA))),0.852941176,0.789890351,4,5,9,
(exp((xX/rX))-exp((rX/rA))),0.852941176,0.789890351,4,5,9,
(((rA/rX))^2+(xX-(xX)^2)),0.852941176,0.789890351,4,5,9,
(exp(sqrt(xX))/(xX+(rX/rA))),0.852941176,0.789890351,4,5,9,
(((rX/rA)-xX)/(rA/rX)),0.852941176,0.789890351,5,4,9,
((xX/exp(rX))-(rX/rA)),0.852941176,0.791995614,4,4,8,
((exp(rX)*log(xX))/(rA)^2),0.852941176,0.792039474,3,5,8,
((exp(rB)+exp(rX))/rA),0.852941176,0.794057018,3,4,7,
(exp((rA)^-1)*sqrt((rA/xX))),0.852941176,0.821447368,3,6,9,
(((rA+rB)-rX)/(rA*rB)),0.852941176,0.806754386,5,4,9,
(exp((rB+rX))/((rA+rB))^2),0.852941176,0.810921053,4,5,9,
(((rA+rB))^2/exp((rB+rX))),0.852941176,0.810921053,4,5,9,
((log(rA)/rX)/(log(rX))^2),0.852941176,0.812982456,3,5,8,
(((rB+rX))^2/(rA*exp(rB))),0.852941176,0.813004386,4,5,9,
((rA*exp(rB))/((rB+rX))^2),0.852941176,0.813004386,4,5,9,
(((rX)^2/rA)/sqrt((rB+rX))),0.852941176,0.813048246,4,5,9,
((rA/(rX)^2)*sqrt((rB+rX))),0.852941176,0.813048246,4,5,9,
((rB*(rA)^2)/(log(rX))^2),0.852941176,0.815175439,3,5,8,
((rA*sqrt(rB))/log(rX)),0.852941176,0.815175439,3,4,7,
((log(rB)/rX)-(exp(rX)/rA)),0.852941176,0.817258772,4,5,9,
(exp((rB+rX))/(rA*rB)),0.852941176,0.821447368,4,4,8,
(log((rA*rX))/(rX*log(rX))),0.852941176,0.806688596,4,5,9,
(((rX)^2/rA)-(rB*log(rA))),0.852941176,0.821447368,4,5,9,
((rA/(rX)^2)-((xX)^2/rB)),0.852941176,0.821469298,4,5,9,
((exp(rX)/rA)+(sqrt(xX)/rB)),0.852941176,0.823552632,4,5,9,
((rA/log(rX))*sqrt((rA+rB))),0.852941176,0.825635965,4,5,9,
((rB/(rA)^2)+(log(rX)/rB)),0.852941176,0.825635965,4,5,9,
(((xX)^2*log(rA))/(log(rX))^2),0.852941176,0.827719298,3,6,9,
((log(rA)/exp(rA))/(log(rX))^2),0.852941176,0.829868421,3,6,9,
(((rX)^2*exp(rB))/(rA*rB)),0.852941176,0.831951754,4,5,9,
((exp(rB)*log(rX))/(rA*rB)),0.852941176,0.834078947,4,5,9,
(((rA*rB)/exp(rB))/log(rX)),0.852941176,0.834078947,4,5,9,
(((rX)^2/rB)*exp((rX/rA))),0.852941176,0.834122807,4,5,9,
((rA-rX)*((rA-rB)-rX)),0.852941176,0.806710526,5,4,9,
((log(rB)/rA)-(exp(rX)/rA)),0.852941176,0.804627193,4,5,9,
((sqrt(xX)/exp(rB))-(rX/rA)),0.852941176,0.794057018,4,5,9,
((log(rA)/sqrt(rA))/(log(rX))^2),0.852941176,0.796184211,3,6,9,
(exp(rB)*(sqrt(rA)-sqrt(rX))),0.852941176,0.794057018,3,5,8,
((sqrt(rX)/xX)/log((rA/xX))),0.852941176,0.794057018,4,5,9,
(((rA/rX))^2+(xX/exp(rX))),0.852941176,0.794078947,4,5,9,
((exp(-rA)+exp(-xX))-(rX/rA)),0.852941176,0.794078947,4,7,9,
((rA-rX)*(exp(rB)+exp(xX))),0.852941176,0.794078947,4,5,9,
(((rA/rX))^2+(exp(-rX))^2),0.852941176,0.794078947,3,6,8,
(((rX)^2/rA)-(rA*log(rA))),0.852941176,0.794078947,4,5,9,
(((rA-rX)/(xX)^2)/log(rX)),0.852941176,0.794100877,4,5,9,
((rB+rX)/((rA/rX)-xX)),0.852941176,0.796140351,5,4,9,
(((rA-rX)/rB)-(rB/rX)),0.852941176,0.796162281,5,4,9,
(((rA/xX)-rA)/log(rX)),0.852941176,0.796184211,4,4,8,
(exp((rX)^-1)-exp((rX/rA))),0.852941176,0.796184211,3,6,9,
((exp(rX)/rA)+(exp(-rA)/rB)),0.852941176,0.804583333,4,6,9,
(exp((rA)^-1)*sqrt((rX/xX))),0.852941176,0.79620614,3,6,9,
(((rA+rB)-rX)/(rB)^2),0.852941176,0.79622807,4,4,8,
(log(rA)/(log(rX))^2),0.852941176,0.798223684,2,4,6,
((log(rA)*sqrt(xX))/(log(rX))^2),0.852941176,0.798245614,3,6,9,
((rA-rX)*(exp(rB)+exp(-rA))),0.852941176,0.798289474,4,6,9,
(((rX-rA)/rB)+sqrt(exp(rB))),0.852941176,0.798311404,4,5,9,
((exp(xX)*log(rA))/(log(rX))^2),0.852941176,0.800328947,3,6,9,
(exp((rB)^2)*(rX/(rA*rB))),0.852941176,0.800372807,4,5,9,
(((rA*rB)/rX)/exp((rB)^2)),0.852941176,0.800372807,4,5,9,
(sqrt(exp(rX))*(exp(rA)/(rA)^2)),0.852941176,0.80247807,3,6,9,
((rX/xX)/log((rA+rB))),0.852941176,0.802587719,4,4,8,
(sqrt(rA)/((rA/rX)-xX)),0.852941176,0.789890351,4,4,8,
(((rA-rX)/rX)*sqrt(sqrt(rA))),0.852941176,0.789890351,4,5,9,
((exp(rX))^2/(exp(rA)*log(rX))),0.852941176,0.787785088,3,6,9,
((rX/rA)+((xX)^2/log(xX))),0.852941176,0.789890351,4,5,9,
(exp((rA)^-1)*sqrt(exp(rX))),0.852941176,0.787785088,2,6,8,
(exp((rX*xX))/exp(-(rX/rA))),0.852941176,0.787785088,4,6,9,
((exp(rX)/rA)/exp(sqrt(rX))),0.852941176,0.787785088,3,5,8,
((rA/(rX)^2)*log((rA+rX))),0.852941176,0.787785088,4,5,9,
(exp((rA-rX))*exp(-(xX/rX))),0.852941176,0.787785088,4,6,9,
((rA-rX)*(exp(-xX)-exp(xX))),0.852941176,0.787785088,4,6,9,
(exp(-(rA)^-1)-exp((rX-rA))),0.852941176,0.787785088,3,7,9,
(exp(-(rX/rB))-exp((rX/rA))),0.852941176,0.787785088,4,6,9,
(exp((rB*xX))-exp((rX/rA))),0.852941176,0.787785088,4,5,9,
(exp((rX-rA))+exp(sqrt(xX))),0.852941176,0.787785088,3,5,8,
((exp(-rX))^2-(rX/rA)),0.852941176,0.787785088,3,5,7,
(((rX)^2/rA)/log((rA+rX))),0.852941176,0.787785088,4,5,9,
(exp((xX/rA))-exp((rX/rA))),0.852941176,0.787785088,4,5,9,
((rA/exp(rX))*exp(sqrt(rX))),0.852941176,0.787785088,3,5,8,
((rA-rX)/(exp(-rX)-exp(-xX))),0.852941176,0.787785088,4,7,9,
(((rA+rX)/rA)-(exp(-rX))^2),0.852941176,0.787785088,4,6,9,
((exp(rX)/rA)*exp((rX)^-1)),0.852941176,0.787785088,3,6,9,
(exp((xX)^2)+exp((rA/rX))),0.852941176,0.787785088,3,5,8,
(exp((rA*xX))/exp(-(rX/rA))),0.852941176,0.787785088,4,6,9,
((rA/exp(rX))*exp(sqrt(rA))),0.852941176,0.787785088,3,5,8,
((rA-rX)/(rX+(rB*xX))),0.852941176,0.787785088,5,4,9,
(exp((rX-rA))/exp(-(xX/rX))),0.852941176,0.787785088,4,6,9,
(log((rA/rX))/exp((rB*xX))),0.852941176,0.787785088,4,5,9,
(((rA-rX)*exp(xX))/log(xX)),0.852941176,0.787785088,4,5,9,
((rX*xX)*log((rA/rX))),0.852941176,0.787785088,4,4,8,
(((rA/rX))^2/sqrt((rA*xX))),0.852941176,0.787785088,4,5,9,
(((rX)^2/rA)*sqrt((xX/rA))),0.852941176,0.787785088,4,5,9,
(((rA-rX)*(rX*xX))/rA),0.852941176,0.787785088,5,4,9,
(sqrt(exp(rX))/(rA*exp(xX))),0.852941176,0.787785088,3,5,8,
(((xX)^2+(rX/rA))-sqrt(xX)),0.852941176,0.787785088,4,5,9,
((rA*exp(xX))/sqrt(exp(rX))),0.852941176,0.787785088,3,5,8,
(((rX/rA)-xX)+sqrt(exp(xX))),0.852941176,0.787785088,4,5,9,
((exp(rX)/(rA)^2)/(exp(xX))^2),0.852941176,0.787785088,3,6,9,
((exp(-rX)/rA)-(rA/(rX)^2)),0.852941176,0.787785088,4,6,9,
(((rA-rX)*exp(xX))/sqrt(rA)),0.852941176,0.787785088,4,5,9,
(((rA-rX)*(rB/rA))/xX),0.852941176,0.787785088,5,4,9,
(exp((rA+rX))/(rX*(rA)^2)),0.852941176,0.787785088,4,5,9,
((exp(-rX)-exp(rX))/(rA/xX)),0.852941176,0.787785088,4,6,9,
(exp((rA-rX))/(xX*sqrt(rX))),0.852941176,0.787785088,4,5,9,
((rX-rA)+(rX/exp(rX))),0.852941176,0.787785088,4,4,8,
(((rA-rX)*exp(rA))/(rA)^2),0.852941176,0.787785088,4,5,9,
(exp((rX/rA))+exp(-(xX/rX))),0.852941176,0.787785088,4,6,9,
((rA/(rX)^2)-(exp(-rA)/rX)),0.852941176,0.787785088,4,6,9,
((rA/xX)/(exp(-rX)-exp(rX))),0.852941176,0.787785088,4,6,9,
(((rA)^2-(rX)^2)/(rX/xX)),0.852941176,0.787785088,4,5,9,
((rA-rX)/(rA+(rB*xX))),0.852941176,0.787785088,5,4,9,
(((rA/rX))^2/exp((rX*xX))),0.852941176,0.787785088,4,5,9,
(exp((rX-rA))+exp(-(rX)^2)),0.852941176,0.787785088,3,6,8,
(((rA-rX)/rA)+(exp(-rX))^2),0.852941176,0.787785088,4,6,9,
((rA-rX)/(rA+(rA+rB))),0.852941176,0.787785088,5,4,9,
(((rX/rA))^2*exp((rX*xX))),0.852941176,0.787785088,4,5,9,
(((rX/rA))^2-xX),0.852941176,0.787785088,3,3,6,
(exp(-rA)+exp((rX-rA))),0.852941176,0.787785088,3,5,7,
((rA/(rX)^2)+(log(rA)/rX)),0.852941176,0.787785088,4,5,9,
((exp(rX)/rA)/exp(sqrt(rA))),0.852941176,0.787785088,3,5,8,
(exp((rX-rA))+exp((xX/rX))),0.852941176,0.787785088,4,5,9,
(((rX/rA)-(xX)^2))^-1,0.852941176,0.789890351,3,5,8,
(((rX/rA))^2/sqrt(sqrt(xX))),0.852941176,0.789890351,3,5,8,
((xX*(rA)^2)/((rA-rX))^2),0.852941176,0.789890351,4,5,9,
((rX/rA)+sqrt(exp(-xX))),0.852941176,0.789890351,3,5,7,
exp(((rX/rA)-(xX)^2)),0.852941176,0.789890351,3,4,7,
(((rA-rX)/rX)*sqrt(sqrt(rX))),0.852941176,0.789890351,4,5,9,
(((rA/rX))^2-sqrt(exp(-xX))),0.852941176,0.789890351,3,6,8,
(((rA)^2/exp(rX))/sqrt(rX)),0.852941176,0.789890351,3,5,8,
(exp((rX/rA))-exp(-rA)),0.852941176,0.789890351,3,5,7,
(exp((rX/rA))-exp(-rX)),0.852941176,0.789890351,3,5,7,
((rX/rA)-(xX)^2),0.852941176,0.789890351,3,3,6,
(exp((rX/rA))/sqrt(exp(xX))),0.852941176,0.789890351,3,5,8,
((xX)^2+((rA/rX))^2),0.852941176,0.789890351,3,4,7,
(exp(-(rX)^2)-exp((rX/rA))),0.852941176,0.789890351,3,6,8,
((exp(rX)*sqrt(rX))/(rA)^2),0.852941176,0.789890351,3,5,8,
(((rX/rA)-(xX)^2))^2,0.852941176,0.789890351,3,4,7,
(exp((rX/rA))+exp(-(xX/rA))),0.852941176,0.789890351,4,6,9,
(((rX/rA))^2+(xX*log(rA))),0.852941176,0.789890351,4,5,9,
((xX)^2+((rX/rA)*exp(-xX))),0.852941176,0.789890351,4,6,9,
(sqrt(exp(rX))*(exp(-rA)-exp(-rX))),0.852941176,0.789890351,3,8,9,
((exp(-rA)-exp(xX))-(rX/rA)),0.852941176,0.789890351,4,6,9,
((xX+(rX/rA))/exp(xX)),0.852941176,0.789890351,4,4,8,
(((rA-rX)/rA)/sqrt(xX)),0.852941176,0.789890351,4,4,8,
((rX/rA)+((rX/rA)-xX)),0.852941176,0.789890351,5,4,9,
(((rX-rA)/rA)+sqrt(exp(-xX))),0.852941176,0.789890351,4,6,9,
(((rX-rA)/rA)-(xX)^2),0.852941176,0.789890351,4,4,8,
((rX-rA)+(rX/exp(rA))),0.852941176,0.789890351,4,4,8,
(((rA)^2*log(rX))-(rA)^2),0.852941176,0.787785088,3,5,8,
(((rA-rX)/rA)+sqrt(exp(-rB))),0.852941176,0.789868421,4,6,9,
(exp((rX/rA))*sqrt((rX*xX))),0.852941176,0.787785088,4,5,9,
((rX*exp(xX))*exp((rA)^-1)),0.852941176,0.787807018,3,6,9,
((rA/rX)+sqrt((rB/rX))),0.852941176,0.787850877,4,4,8,
((rX/xX)/((rX*xX)-rA)),0.852941176,0.789868421,5,4,9,
((exp(xX))^2-((rX/rA))^2),0.852941176,0.789868421,3,5,8,
(sqrt(exp(-rB))-(rX/rA)),0.852941176,0.789868421,3,5,7,
(((rX/rA))^2+sqrt(exp(rB))),0.852941176,0.789868421,3,5,8,
((xX*(rA-rX))/sqrt(sqrt(rB))),0.852941176,0.789868421,4,5,9,
((rX/rA)*sqrt(sqrt(rX))),0.852941176,0.789868421,3,4,7,
(exp((rX/rA))*exp(-(xX/rX))),0.852941176,0.789868421,4,6,9,
(sqrt(rX)*((rX/rA))^2),0.852941176,0.789868421,3,4,7,
exp(((rA/rX)*exp(xX))),0.852941176,0.789868421,3,4,7,
(exp((rA/rX))-exp(-xX)),0.852941176,0.789890351,3,5,7,
(log((rA*rX))/(rX*(rX)^2)),0.852941176,0.789868421,4,5,9,
(((rA+rX)/rA)-sqrt(exp(-rB))),0.852941176,0.789868421,4,6,9,
(((rX/rA))^2+(sqrt(xX))^-1),0.852941176,0.789868421,3,6,9,
exp(((rX/rA)*exp(-xX))),0.852941176,0.789868421,3,5,7,
(((rX/rA))^2+(exp(-xX))^2),0.852941176,0.789890351,3,6,8,
(sqrt(exp(xX))-(rX/rA)),0.852941176,0.789890351,3,4,7,
log(((rX/rA)-(xX)^2)),0.852941176,0.789890351,3,4,7,
(log((rA/rX))/sqrt(xX)),0.852941176,0.789890351,3,4,7,
((rA-rX)/sqrt(exp(rA))),0.852941176,0.789890351,3,4,7,
((exp(xX)+exp(-xX))-(rX/rA)),0.852941176,0.789890351,4,6,9,
(((rX/rA))^2/exp(xX)),0.852941176,0.789890351,3,4,7,
(log((rA/rX))/sqrt(exp(rB))),0.852941176,0.779385965,3,5,8,
((rA/xX)/(exp(-rB)-exp(rX))),0.852941176,0.783574561,4,6,9,
((rX/exp(rA))-(rA/exp(rX))),0.852941176,0.779364035,4,5,9,
((rX/sqrt(rA))/sqrt((rA+rX))),0.852941176,0.777258772,4,5,9,
((rA+(rA+rX))/rX),0.852941176,0.777258772,4,3,7,
((exp(rA)/log(rX))/xX),0.852941176,0.777258772,3,4,7,
(exp((rA-rX))/sqrt(xX)),0.852941176,0.777258772,3,4,7,
exp(((rA/xX)*exp(-rX))),0.852941176,0.777258772,3,5,7,
exp(((xX/rA)*exp(rX))),0.852941176,0.777258772,3,4,7,
exp((rX/(rA+rX))),0.852941176,0.777258772,3,3,6,
(((rA)^2+(rX)^2)/(rX)^2),0.852941176,0.777258772,3,5,8,
((rA-rX)/log((rX/xX))),0.852941176,0.777258772,4,4,8,
(((rX/rA)-xX)*exp(sqrt(xX))),0.852941176,0.777258772,4,5,9,
((rA/rX)*log((rA/rX))),0.852941176,0.777258772,4,4,8,
(((rA/rX)*log(xX))/sqrt(rX)),0.852941176,0.777258772,4,5,9,
((xX+(rA/rX))/exp(xX)),0.852941176,0.777258772,4,4,8,
(((rA+rX)/rA))^2,0.852941176,0.777258772,3,3,6,
((rA/(rA-rX)))^2,0.852941176,0.777258772,3,3,6,
((rA/(rX)^2)-(exp(-rA)/rA)),0.852941176,0.777258772,4,6,9,
(exp((rX*xX))-exp((rX/rA))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2-sqrt((rX/rA))),0.852941176,0.777258772,4,5,9,
(sqrt(sqrt(xX))/(xX+(rA/rX))),0.852941176,0.777258772,4,5,9,
(exp((rA/rX))-exp((rX/rA))),0.852941176,0.777258772,4,5,9,
(exp((rA/rX))-exp(-(rX/rA))),0.852941176,0.777258772,4,6,9,
(log((rA/rX))/sqrt(sqrt(xX))),0.852941176,0.777258772,3,5,8,
((rX/rA)+(rA/(rA+rX))),0.852941176,0.777258772,5,4,9,
((rX/rA)+sqrt((rX/rA))),0.852941176,0.777258772,4,4,8,
((xX/exp(xX))-((rX/rA))^2),0.852941176,0.777258772,4,5,9,
((xX+sqrt(xX))/exp((rA-rX))),0.852941176,0.777258772,4,5,9,
(exp((rA-rX))/(exp(xX))^2),0.852941176,0.777258772,3,5,8,
(((xX)^2)^2+((rX-rA)/rA)),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2+sqrt((rA/rX))),0.852941176,0.777258772,4,5,9,
((xX*(xX)^2)-(rX/rA)),0.852941176,0.777258772,4,4,8,
(((rA/rX))^2*exp((rA/rX))),0.852941176,0.777258772,4,5,9,
(((rA-rX)/rA)/exp(sqrt(xX))),0.852941176,0.777258772,4,5,9,
((rA/rX)+(rX/(rA+rX))),0.852941176,0.777258772,5,4,9,
((log(xX)/rA)+(exp(-xX)/rX)),0.852941176,0.777258772,4,6,9,
(((rA-rX)/rA)/sqrt(sqrt(xX))),0.852941176,0.777258772,4,5,9,
((rA-rX)/(rA+(rA*xX))),0.852941176,0.777258772,5,4,9,
(exp((rA/rX))-exp(-(rA*xX))),0.852941176,0.777258772,4,6,9,
((rA/sqrt(rX))/sqrt((rA+rX))),0.852941176,0.777258772,4,5,9,
((rX/log(xX))*exp((rA-rX))),0.852941176,0.777258772,4,5,9,
((rA+(rA*xX))/sqrt(exp(rX))),0.852941176,0.777258772,4,5,9,
((rX/rA)+((xX)^2*log(rB))),0.852941176,0.777258772,4,5,9,
((rA-rX)/sqrt(exp(rX))),0.852941176,0.777258772,3,4,7,
(((rA)^2*(rA/rX))/log(rX)),0.852941176,0.777258772,4,5,9,
log(((xX/rA)*exp(rX))),0.852941176,0.777258772,3,4,7,
(((rX/rA)+sqrt(xX))-xX),0.852941176,0.777258772,4,4,8,
((rA-rX)/sqrt((rA*rX))),0.852941176,0.777258772,4,4,8,
((xX*exp(rX))/rA),0.852941176,0.777258772,3,3,6,
(sqrt((rA/rX))-(rX/rA)),0.852941176,0.777258772,4,4,8,
((exp(-rA)-exp(-rX))/sqrt(xX)),0.852941176,0.777258772,3,7,8,
((rA/rX)+sqrt((rA/rX))),0.852941176,0.777258772,4,4,8,
(((rA-rX)-rX)/rA),0.852941176,0.777258772,4,3,7,
(((rA/rX))^2-(rA/rX)),0.852941176,0.777258772,4,4,8,
(((rX-rA)-rA)/rA),0.852941176,0.777258772,4,3,7,
(((rA/rX)-xX)-(exp(-xX))^2),0.852941176,0.777258772,4,6,9,
sqrt(((rA+rX)/rA)),0.852941176,0.777258772,3,3,6,
(exp((rA-rX))/(xX+sqrt(xX))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2*log((rA/rX))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2*sqrt((rX/rA))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2+(xX-sqrt(xX))),0.852941176,0.777258772,4,5,9,
((sqrt(rA)-sqrt(rX))/sqrt(rA)),0.852941176,0.777258772,3,5,8,
(exp((rX-rA))+exp(-sqrt(rX))),0.852941176,0.777302632,3,6,8,
(exp(-(xX)^-1)-exp((rA-rX))),0.852941176,0.777302632,3,7,9,
exp(((rA-rX)*sqrt(xX))),0.852941176,0.777302632,3,4,7,
((rA-rX)*((rX/rA))^2),0.852941176,0.777302632,4,4,8,
((rA/exp(rX))/xX),0.852941176,0.777258772,3,3,6,
(((rA-rX)/exp(xX))/log(xX)),0.852941176,0.777302632,4,5,9,
((rA-rX)*sqrt(xX)),0.852941176,0.777302632,3,3,6,
(((rA-rX)/rA))^2,0.852941176,0.777258772,3,3,6,
exp((rA/(rA+rX))),0.852941176,0.777258772,3,3,6,
exp(((rX-rA)/(rA+rX))),0.852941176,0.777258772,4,4,8,
((rX/rA)+sqrt((rA/rX))),0.852941176,0.777258772,4,4,8,
(log((rA/rX))/exp(sqrt(xX))),0.852941176,0.777258772,3,5,8,
(sqrt((rX/rA))/(sqrt(xX)-xX)),0.852941176,0.777258772,4,5,9,
(((rA)^2-(rX)^2)/(rX)^2),0.852941176,0.777258772,3,5,8,
((rX/rA)+((xX)^2*exp(rA))),0.852941176,0.777258772,4,5,9,
(((rX-rA)-rA)/rX),0.852941176,0.777258772,4,3,7,
((rX/rA)+((xX)^2)^2),0.852941176,0.777258772,3,4,7,
exp(((rX-rA)*sqrt(xX))),0.852941176,0.777302632,3,4,7,
(((rA/rX))^2*sqrt((rA/rX))),0.852941176,0.777258772,4,5,9,
log(((rA+rX)/rA)),0.852941176,0.777258772,3,3,6,
((exp(xX))^2*(xX*(rA-rX))),0.852941176,0.777258772,4,5,9,
(exp(sqrt(rX))*(exp(xX)/sqrt(rA))),0.852941176,0.777258772,3,6,9,
(((rX/rA)*log(rX))/(rA)^2),0.852941176,0.777258772,4,5,9,
(sqrt((rX/rA))-(rA/rX)),0.852941176,0.777258772,4,4,8,
(log((rA/rX))*sqrt((rB+rX))),0.852941176,0.777280702,4,5,9,
(sqrt(sqrt(rA))/((rA/rX)-xX)),0.852941176,0.777258772,4,5,9,
(exp(xX)*((rA/rX)-(xX)^2)),0.852941176,0.777258772,4,5,9,
(((rA)^2+(rX)^2)/(rA)^2),0.852941176,0.777258772,3,5,8,
(exp(xX)*((rX/rA)-sqrt(xX))),0.852941176,0.777258772,4,5,9,
(sqrt(exp(rA))*(exp(-rA)-exp(-rX))),0.852941176,0.777258772,3,8,9,
((log(xX)/rX)*exp((rX-rA))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2*exp((rX/rA))),0.852941176,0.777258772,4,5,9,
((sqrt(xX)-xX)-sqrt((rX/rA))),0.852941176,0.777258772,4,5,9,
((rA/rX)*sqrt((rA/rX))),0.852941176,0.777258772,4,4,8,
(exp((rA/rX))*sqrt((rX/rA))),0.852941176,0.777258772,4,5,9,
(((rA/rX))^2+sqrt((rA/rX))),0.852941176,0.777258772,4,5,9,
((rA/(rX)^2)-(exp(-xX)/rA)),0.852941176,0.777258772,4,6,9,
(sqrt(xX)+((rX/rA)*exp(-xX))),0.852941176,0.777258772,4,6,9,
(((xX)^2)^2+((rA+rX)/rA)),0.852941176,0.777258772,4,5,9,
((rX/(rA)^2)*log((rX/xX))),0.852941176,0.777258772,4,5,9,
(((xX/rA)*exp(rX)))^2,0.852941176,0.777258772,3,4,7,
((rX)^2/((rA)^2+(rX)^2)),0.852941176,0.777258772,3,5,8,
(sqrt((rX/rA))/exp((rA/rX))),0.852941176,0.777258772,4,5,9,
(sqrt(sqrt(rX))/((rA/rX)-xX)),0.852941176,0.777258772,4,5,9,
(((rA-rX)*sqrt(xX))/log(xX)),0.852941176,0.777258772,4,5,9,
(exp((rA/rX))+exp(-(rX/rA))),0.852941176,0.777258772,4,6,9,
((exp(xX)/xX)*exp((rA-rX))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2/exp((rA*xX))),0.852941176,0.777258772,4,5,9,
(((rA/rX))^2-((rX/rA))^2),0.852941176,0.777258772,4,5,9,
((rA/rX)+(rA/(rA+rX))),0.852941176,0.777258772,5,4,9,
(((rA+rX)/rX)-(rX/rA)),0.852941176,0.777258772,5,4,9,
((log(rX)/rA)+(exp(-rX)/rA)),0.852941176,0.777258772,4,6,9,
(((rX/rA))^2*exp((rA/rX))),0.852941176,0.777258772,4,5,9,
((rA-rX)/((rA-rX)-rX)),0.852941176,0.777258772,5,4,9,
((rA/rX)*exp((rA/rX))),0.852941176,0.777258772,4,4,8,
(rX/rA),0.852941176,0.777258772,2,1,3,
((xX/exp(rA))-((rX/rA))^2),0.852941176,0.777258772,4,5,9,
(((rA/rX))^2*exp((rX/rA))),0.852941176,0.777258772,4,5,9,
(exp((rA/rX))+exp(-(rA/rX))),0.852941176,0.777258772,4,6,9,
((xX/exp(rX))-((rX/rA))^2),0.852941176,0.777258772,4,5,9,
(((rA/rX)-xX)/sqrt(sqrt(rX))),0.852941176,0.777258772,4,5,9,
((rA-rX)/(log(xX))^2),0.852941176,0.777258772,3,4,7,
(((rX/rA)-xX)/sqrt(sqrt(rX))),0.852941176,0.777258772,4,5,9,
exp(sqrt((rX/rA))),0.852941176,0.777258772,2,3,5,
(exp((rA/rX))+exp(-(rA/xX))),0.852941176,0.777258772,4,6,9,
(exp((rA/rX))+exp(-(xX)^-1)),0.852941176,0.777258772,3,7,9,
((log(xX)/rA)*exp((rX-rA))),0.852941176,0.777258772,4,5,9,
(exp((rA-rX))+exp(-(xX/rX))),0.852941176,0.777258772,4,6,9,
(exp((rX/rA))*sqrt((rA/rX))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2+(exp(xX))^-1),0.852941176,0.777258772,3,6,9,
(exp(-xX)/((rA/rX)-(xX)^2)),0.852941176,0.777258772,4,6,9,
exp(-((rA/rX))^2),0.852941176,0.777258772,2,4,5,
(((rX/rA)*sqrt(rX))/log(xX)),0.852941176,0.777258772,4,5,9,
(((rA/xX)*exp(-rX)))^2,0.852941176,0.777258772,3,5,7,
(((rX/rA))^2)^2,0.852941176,0.777258772,2,3,5,
((rA+rX)/rA),0.852941176,0.777258772,3,2,5,
(rX/((rA-rX)-rX)),0.852941176,0.777258772,4,3,7,
(((rA/rX))^2-sqrt((rA/rX))),0.852941176,0.777258772,4,5,9,
exp(((rX/rA)-(rA/rX))),0.852941176,0.777258772,4,4,8,
(((xX)^2)^2-((rX/rA))^2),0.852941176,0.777258772,3,5,8,
(((rX-rA)-rA)/(rA+rX)),0.852941176,0.777258772,5,4,9,
((rA-rX)/(rX+(rA*xX))),0.852941176,0.777258772,5,4,9,
(exp(xX)/(xX+(rA/rX))),0.852941176,0.777258772,4,4,8,
(exp((rA/rX))*log((rA/rX))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2-(rA/rX)),0.852941176,0.777258772,4,4,8,
(exp((rX/rA))+exp(-(rA/rX))),0.852941176,0.777258772,4,6,9,
((rA*log(rA))-rX),0.852941176,0.777258772,3,3,6,
(exp((rA-rX))/((xX)^2-xX)),0.852941176,0.777258772,4,5,9,
(exp((rX/rA))+exp(-(rX/rA))),0.852941176,0.777258772,4,6,9,
log(((rA+rX)/rX)),0.852941176,0.777258772,3,3,6,
(((rA/rX))^2/(rX/rA)),0.852941176,0.777258772,4,4,8,
sqrt(exp((rX/rA))),0.852941176,0.777258772,2,3,5,
((exp(rA)/rX)*exp((xX/rX))),0.852941176,0.777258772,4,5,9,
(((rX/rA))^2+sqrt((rX/rA))),0.852941176,0.777258772,4,5,9,
(((rA+rX)/rX))^2,0.852941176,0.777258772,3,3,6,
